animal,date,k,transform,lambda,Q_ratio,Cspec_ratio,Aspec_ratio,Deff_frac_ratio,Gpair_ratio,Oorg_ratio,top_share_ratio,WMI_ratio
Kin2,20110524,4,highpass4,0.01,3.963704955656253,3.915004254301104,1.0124395015156484,2.395312149303852,1.5849801547760445,3.796522221140559,0.4642414306320394,15.048293942193684
Kin2,20110524,4,delta,0.01,4.6883677905638015,6.289621548784951,0.7454133375432604,0.9643370894751796,0.5679191919038143,0.5476655405776205,1.0439584686369834,2.567657480445825
Kin2,20110524,4,remove_pc1,0.01,4.182188564982874,4.505113193976333,0.9283204183581374,0.9255091998167666,0.9320310359603716,0.8626032982960755,1.112690625707932,3.607569650250357
Kin2,20110524,5,broadband,0.01,4.262137837390027,4.686990286711551,0.9093549541747384,0.9911532646816952,0.7510421743007207,0.7443979029717981,1.118543090435619,3.172726468329889
Kin2,20110524,5,state_zscore,0.01,2.748769995809521,2.831831501383571,0.970668627164622,0.9738978611269532,0.9020687041197218,0.8785227815317597,1.0706527243947004,2.4148570625096184
Kin2,20110524,5,highpass4,0.01,7.813629279436308,7.707891344416478,1.0137181403181592,1.1920017072454812,0.7735468392602929,0.922069153032615,0.7669482174947246,7.2047065318006895
Kin2,20110524,5,delta,0.01,4.208052423082071,4.8013301566988495,0.8764347140783406,1.0454483857012071,0.7156203734795258,0.7481441642290653,1.047185916561454,3.1482298630988157
Kin2,20110524,5,remove_pc1,0.01,4.960759188737496,5.33222704455992,0.930335326549644,1.0045094421023164,0.7671210447045114,0.770580332641075,0.9516026208118774,3.822663465809608
Kin2,20110525,3,broadband,0.01,3.037537975506631,2.8591783224832006,1.062381437219531,0.8875385604266438,0.5669762525117024,0.5032132869503296,1.377008402661246,1.5285294688911413
Kin2,20110525,3,state_zscore,0.01,2.095659490546653,2.0241710951834486,1.0353173679504233,0.8329163519226663,0.7474684170524071,0.6225786671087011,1.4733668045403046,1.3047128923382345
Kin2,20110525,3,highpass4,0.01,4.09974445301228,3.6778983497152447,1.1146975971561843,1.0620860371726355,1.1874230194622577,1.2611454091882344,0.8014163890463608,5.17037389576137
Kin2,20110525,3,delta,0.01,4.699511297167999,4.795815574438453,0.97991910327333,0.7690434894748461,0.6212250956107078,0.4777491152778036,1.574282926458089,2.245187364460056
Kin2,20110525,3,remove_pc1,0.01,3.4851441506020557,3.231782540121588,1.078396862206866,0.925519822778212,0.5935185601046481,0.5493131925636335,1.127991781447697,1.9144356599116887
Kin2,20110525,4,broadband,0.01,3.211600600801693,3.108290790678065,1.0332368549408122,0.9084357763566588,0.7207772904628551,0.6547798774418727,1.3218291300476972,2.102891447785176
Kin2,20110525,4,state_zscore,0.01,2.3482508792356573,2.2529618769191844,1.0422949910039208,0.869794190734388,0.8429144471359526,0.73316208940494,1.3497421400040257,1.7216485210673986
Kin2,20110525,4,highpass4,0.01,6.855723468397773,6.343041352752199,1.0808259141213268,1.0749678165386434,0.9276246047740792,0.997166595961514,0.8478316786880546,6.836298433835653
Kin2,20110525,4,delta,0.01,4.610582020181477,5.1777051955584446,0.8904682375768594,0.7810796462223109,0.6374556027504457,0.4979035966787479,1.5775042605095433,2.295625370630725
