day,date,animal,k,fit_r2_awake,fit_r2_deep,Q_awake,Q_deep,Q_ratio,Q_recovery_eyes_closed,Q_recovery_eyes_closed_ratio,Q_recovery_eyes_open,Q_recovery_eyes_open_ratio,Cspec_awake,Cspec_deep,Cspec_ratio,Cspec_recovery_eyes_closed,Cspec_recovery_eyes_closed_ratio,Cspec_recovery_eyes_open,Cspec_recovery_eyes_open_ratio,Aspec_awake,Aspec_deep,Aspec_ratio,Aspec_recovery_eyes_closed,Aspec_recovery_eyes_closed_ratio,Aspec_recovery_eyes_open,Aspec_recovery_eyes_open_ratio,Deff_frac_awake,Deff_frac_deep,Deff_frac_ratio,Deff_frac_recovery_eyes_closed,Deff_frac_recovery_eyes_closed_ratio,Deff_frac_recovery_eyes_open,Deff_frac_recovery_eyes_open_ratio,Gpair_awake,Gpair_deep,Gpair_ratio,Gpair_recovery_eyes_closed,Gpair_recovery_eyes_closed_ratio,Gpair_recovery_eyes_open,Gpair_recovery_eyes_open_ratio,Oorg_awake,Oorg_deep,Oorg_ratio,Oorg_recovery_eyes_closed,Oorg_recovery_eyes_closed_ratio,Oorg_recovery_eyes_open,Oorg_recovery_eyes_open_ratio,top_share_awake,top_share_deep,top_share_ratio,top_share_recovery_eyes_closed,top_share_recovery_eyes_closed_ratio,top_share_recovery_eyes_open,top_share_recovery_eyes_open_ratio,WMI_awake,WMI_deep,WMI_ratio,WMI_recovery_eyes_closed,WMI_recovery_eyes_closed_ratio,WMI_recovery_eyes_open,WMI_recovery_eyes_open_ratio
20110526_su,20110526,Su,5,0.21746638893067116,0.5737121100771339,0.319913253559305,0.4639109353482447,1.4501147738858704,0.1835394609362514,0.573716339958473,0.1343040063690876,0.4198138241377691,0.3577197191534301,0.5332916889403425,1.4908087544136968,0.2107689238042547,0.5892013006804735,0.1396465918973145,0.39037991036054254,0.8943126040588513,0.8699009284581984,0.9727034199340812,0.8708089296252619,0.9737187261736918,0.9617420987104692,1.0753981262766377,0.9050408660954232,0.7181519417509651,0.7935022258710321,0.5625444024805042,0.6215679573757414,0.5873528683776102,0.6489793890872576,0.6370400926630706,0.3678273009192379,0.5774005516380915,0.4154367448440644,0.652135948158899,0.4121424369505637,0.6469646756888583,0.576547317201294,0.2641558903841672,0.4581686229439874,0.2337016153967499,0.40534680922841937,0.2420730425230519,0.41986673998959084,0.3735961384717761,0.5177850122630443,1.3859485121583,0.574637934354672,1.5381260007270765,0.5218936645918711,1.3969460892361403,0.1844451280767546,0.1225448061858676,0.6643970890620222,0.042893468509851,0.2325540878043762,0.0325113794448002,0.1762658617432876
20110527_su,20110527,Su,3,0.23089904228119895,0.6040315722676992,0.181806197180922,0.2030898614548261,1.1170678700942407,0.0758137805924737,0.41700328024037947,0.0740595358588145,0.4073542981877298,0.1850778045903373,0.2067361975972763,1.1170231787376073,0.079192801595362,0.4278892424224086,0.0751574580990798,0.4060857446706696,0.9823230699291208,0.982362372023726,1.000040009336855,0.9573317153223914,0.9745589252947784,0.9853917060524062,1.0031238563128797,0.9786272906521216,0.836229615395518,0.8544924338235907,0.6471499145484387,0.661283330978029,0.7123014065633241,0.7278576975803243,0.7534910372061956,0.6076317658025085,0.8064220220262924,0.3378420085471763,0.44836898100318684,0.5318388179145264,0.7058329716654436,0.737386892271756,0.5081196778191311,0.689081516290188,0.218634426962178,0.29649893326501203,0.3788295380654927,0.5137459616326882,0.4041574471142832,0.6031905027441528,1.4924641548757338,0.6995881998183292,1.7309793616657208,0.6061291984132635,1.4997353203338821,0.1340615067349862,0.1031939549707583,0.7697508217235906,0.0165755024756717,0.12364102775928273,0.0280559397587396,0.2092766256476648
20110527_su,20110527,Su,4,0.23089904228119895,0.6040315722676992,0.2880971336071213,0.3285211104436955,1.1403137071530203,0.1160174623491407,0.4027025916451983,0.0987968995377655,0.3429291305358666,0.3082879382119586,0.4881734916955568,1.5834985128737689,0.1255072103189617,0.40711034965199044,0.1166322025551424,0.37832230229829406,0.934506666975224,0.6729597490077842,0.7201230047785481,0.9243888223975028,0.9891730632479377,0.8470808007853182,0.9064470385504231,0.9335995840419764,0.8250149730279086,0.8836925242147649,0.5969247496540651,0.6393798367708208,0.7327868311434963,0.7849048389363344,0.5927164950376855,0.5911934902342143,0.99743046664599,0.2428823264522366,0.40977824724920786,0.3095235242848201,0.5222117603883123,0.5533598732220014,0.4877434813998554,0.8814218467991055,0.1449824719128982,0.2620039488384315,0.2268147625250403,0.4098865376782478,0.4150735618732363,0.5027868722403742,1.2113199163331092,0.6740036109377641,1.62381725276833,0.5244427047745975,1.2634933971891051,0.1594213933284586,0.1602340301211545,1.0050974136891504,0.01682049847644,0.10550966921851225,0.0224085953068685,0.140562033984358
20110527_su,20110527,Su,5,0.23089904228119895,0.6040315722676992,0.3406914564059866,0.3785389424434489,1.111090211761463,0.2049371611975463,0.6015330215775413,0.1511736584484383,0.44372600370785786,0.366524876463124,0.5475875794113622,1.493998401132958,0.2230971479848946,0.6086821449548743,0.1786534963399078,0.4874252958322246,0.929517962582994,0.6912847490996149,0.7437024102026345,0.9186005426273858,0.9882547509622404,0.8461835986731203,0.9103466879991219,0.9288460977473784,0.822382722510868,0.8853810383714766,0.6299346491232379,0.6781905534737613,0.7518189118573855,0.8094117138250178,0.6162496525653566,0.6329354625391623,1.027076380334407,0.4129499543701796,0.6701017236295871,0.4416379849124124,0.7166543349338024,0.5724010850235092,0.5205151888566318,0.909353952107295,0.2601314846116362,0.4544566588320711,0.3320317892517384,0.5800684134588974,0.348724972469665,0.4360221978319289,1.250332589444416,0.4776055904848019,1.3695766813096473,0.4096778244320703,1.1747877461448721,0.195012159305026,0.1970352691155419,1.0103742752130214,0.0533106079944118,0.2733706871632893,0.0501944603023661,0.2573914389812741
20110621_chibi,20110621,Chibi,3,0.17440893554146875,0.8940509648375655,0.1230719809173722,0.2976557012218224,2.4185496894021865,,,,,0.1254869350702418,0.5129587473355943,4.087746242654374,,,,,0.9807553339993698,0.58027220077229,0.5916584704220053,,,,,0.9516130726217482,0.96847286383192,1.0177170655755308,,,,,0.4506937872209676,0.583477669872489,1.294621062940057,,,,,0.4288860996688774,0.5650822899233849,1.317557949207629,,,,,0.4146095785809446,0.4479063845562202,1.080308819900491,,,,,0.0527838618741743,0.1681999652551785,3.186579368825496,,,,
20110621_chibi,20110621,Chibi,4,0.17440893554146875,0.8940509648375655,0.1437632259444486,0.3766511690539013,2.619940993807712,,,,,0.1711252166866833,0.6031846604112208,3.5248145895154894,,,,,0.8401054428329385,0.6244375790278214,0.743284767828835,,,,,0.9315520762837696,0.9608311060057796,1.0314303735318937,,,,,0.4944934659178391,0.6100496372521466,1.233685941875534,,,,,0.4606464148845204,0.5861546676794045,1.272461151849728,,,,,0.3541677676459026,0.3662759913929431,1.0341878195961252,,,,,0.0662240146235435,0.2207758408278493,3.333773134758891,,,,
20110621_chibi,20110621,Chibi,5,0.17440893554146875,0.8940509648375655,0.1620446163920854,0.4388114197560845,2.70796666699701,,,,,0.1952420158347241,0.6913023496667252,3.540745810839841,,,,,0.8299679538714617,0.6347604922327172,0.7648012062053946,,,,,0.9026588859006603,0.8997542392762086,0.9967821214970332,,,,,0.5374711382711882,0.6144037644999993,1.1431381533830265,,,,,0.4851530988756305,0.5528123917361357,1.139459673693334,,,,,0.3133556490715158,0.3717188620947885,1.1862523085069792,,,,,0.078616447798733,0.2425803904764907,3.0856188147488415,,,,
20110622_chibi,20110622,Chibi,3,0.17678314793161654,0.8867700833688608,0.0981789542365342,0.9311468064683984,9.484179310212102,0.1873428658726848,1.9081774432159422,0.0527624833886344,0.5374113403318418,0.1058132376003217,1.1461159122155815,10.831498385340938,0.1923943237858464,1.8182443723398694,0.0592356731398946,0.5598134456828538,0.9278513394267012,0.8124368543739859,0.8756110163897297,0.9737442466401228,1.0494614872699088,0.8907214283532696,0.959982909442828,0.9523291265062452,0.587875868404032,0.6173032537193714,0.5696914987898114,0.5982086265488966,0.7973508938822307,0.8372640001124672,0.500730312425024,0.2560839587735278,0.5114209234374484,0.2884606491712168,0.5760798617807045,0.4318297500926832,0.8623998575227908,0.4768600610469223,0.15054557964833,0.3157018000581025,0.1643335795682324,0.3446159428983134,0.3443198372413413,0.7220563544059538,0.4071237168580097,0.8318492159488041,2.043234480095208,0.8201800483182151,2.014572019159141,0.4954463279178215,1.216942927671825,0.0468176221107567,0.1401800357174761,2.994172480307766,0.0307867237554296,0.6575883688111558,0.0181671696928235,0.38804127321642545
20110622_chibi,20110622,Chibi,4,0.17678314793161654,0.8867700833688608,0.1149688036831749,0.9634983713800536,8.380520110787728,0.1465391027999907,1.2745988312082954,0.1159554623022833,1.0085819682165902,0.1255518690262922,1.1925135354411345,9.49817429791831,0.4198011007762587,3.343646765531996,0.1253459617540863,0.9983599824215856,0.9157076240665036,0.8079559206207554,0.8823295770245517,0.3490679336691202,0.38120020462313964,0.9250833507486584,1.0102387775702018,0.9579630572796336,0.502941448510669,0.5250113192662066,0.6798384369991239,0.7096708289875903,0.7362836662563,0.7685929646881734,0.5307578173786812,0.2500846581868292,0.47118412578820407,0.2832113311379609,0.533598040131922,0.3490104492715503,0.6575700589682334,0.508446381411147,0.1257779402387794,0.24737699949735917,0.1925379487012726,0.3786789634865744,0.2569706931514155,0.5054037211125716,0.3594921133259251,0.8014288588970832,2.229336414316512,0.6184825106862889,1.7204341562997132,0.546546896160937,1.5203306996207258,0.0584554722078787,0.1211868405756012,2.073147919233941,0.0282143382576351,0.48266376426315716,0.0297971555225106,0.5097410797837076
20110622_chibi,20110622,Chibi,5,0.17678314793161654,0.8867700833688608,0.1295022655480367,1.0893468517358318,8.411797640186895,0.1557183069909654,1.2024369329137665,0.1208343027416418,0.9330670952379618,0.1405352933491159,1.4561065894633267,10.361145266520959,0.4356801503525297,3.10014758549099,0.130891062483027,0.9313750259009256,0.9214928325963564,0.7481230149073973,0.8118598305312043,0.3574142794087962,0.3878644160495117,0.9231669485249288,1.0018167432988658,0.9089550889558022,0.5275009681669224,0.5803377686931813,0.6308101257273424,0.6939948226177052,0.6521156564472734,0.717434408334098,0.5771102077347813,0.2719395083382833,0.47120897307582665,0.280639470409522,0.48628401759009193,0.3512495808978024,0.6086351899345087,0.5245672602088697,0.1434483539312813,0.2734603640230306,0.1770302196130853,0.3374785905292607,0.2290553510240001,0.4366558273819756,0.3459970065899223,0.7092937988328093,2.0499998130719916,0.5817962876524501,1.6815067083571578,0.5228189078689265,1.511050378792943,0.067932648629375,0.1562650127417279,2.300293244773571,0.0275668460843882,0.40579672132006234,0.027677743630227,0.40742918447402876
