animal,fold,heldout_date,training_dates,lambda,k,evaluation,candidate,Q,Cspec,Aspec,Deff,Deff_frac,Gpair,WMI,Oorg,top_share,singular_values
George,LODO,20110113,20110112;20110114,0.001,4,recovery_eyes_closed,8;17;19;39,0.3586241451312293,0.3886228495353999,0.9228076670220648,3.715873283724908,0.9289683209312268,0.4949639698930446,0.1648974791771731,0.459805848032996,0.3948781185846351,0.141612827708;0.0917183586363;0.0793690301803;0.0459239286061
George,LODO,20110113,20110112;20110114,0.001,4,recovery_eyes_open,8;17;19;39,0.3897256625841264,0.4463202722130543,0.8731973133366613,3.744840796506393,0.9362101991265982,0.3523467586863177,0.1285590494974553,0.3298706291113289,0.3974114747851774,0.154881450329;0.0999392675038;0.0755219988685;0.0593829458826
George,LODO,20110113,20110112;20110114,0.001,5,heldout_awake,8;11;17;19;39,0.5731072128912307,0.7200501364830327,0.7959268165554128,4.141126077584082,0.8282252155168164,0.3451670530726728,0.1638376302139959,0.2858760569204189,0.4417927984937123,0.25319463942;0.123268250762;0.0897979629692;0.0633850237957;0.0434613359441
George,LODO,20110113,20110112;20110114,0.001,5,deep_anesthesia,8;11;17;19;39,1.0282899669288224,1.3168241787764603,0.7808863047185749,4.3437320040160445,0.8687464008032089,0.3996820141946311,0.3570452190009135,0.3472223112973628,0.3648450153986143,0.375166468818;0.255335629856;0.202864457806;0.131634292392;0.0632891180563
George,LODO,20110113,20110112;20110114,0.001,5,eyes_open,8;11;17;19;39,0.462668818477764,0.5827974830361566,0.7938758006768195,4.1354034903481285,0.8270806980696257,0.3088120064253005,0.1181713763950004,0.2554124498465193,0.4037998559956867,0.186825602275;0.11941113652;0.0810683696467;0.0506499410869;0.0247137689494
George,LODO,20110113,20110112;20110114,0.001,5,eyes_closed,8;11;17;19;39,0.878112507811381,1.0524546236297214,0.8343471424762554,3.738088424414896,0.7476176848829792,0.3389436308681455,0.2225139313042113,0.253400252615474,0.5227819288960164,0.459061350621;0.166117886841;0.11700174513;0.0709388300757;0.0649926951434
George,LODO,20110113,20110112;20110114,0.001,5,recovery_eyes_closed,8;11;17;19;39,0.4961160050843511,0.5617023273192285,0.8832365132829454,4.353246564644167,0.8706493129288335,0.4844627457256044,0.2092603203407269,0.4217971567056137,0.4146754086105947,0.205727107127;0.0921746407653;0.0783356581982;0.0761511127489;0.0437274862453
George,LODO,20110113,20110112;20110114,0.001,5,recovery_eyes_open,8;11;17;19;39,0.4578169449442114,0.5178061150037782,0.8841474283108282,4.654550230162185,0.930910046032437,0.4136580757733198,0.1762954433701245,0.3850784583598305,0.3435640694508196,0.157289452669;0.0958914701988;0.0795792918128;0.073972273571;0.051084456693
George,LODO,20110114,20110112;20110113,0.001,3,heldout_awake,9;17;21,0.3540625949535993,0.3679093932295135,0.962363564152666,2.4339536062195206,0.8113178687398402,0.2672908812548655,0.0767812595202972,0.2168578681132912,0.6496209191112822,0.230006468357;0.0667779937592;0.0572781328377
George,LODO,20110114,20110112;20110113,0.001,3,deep_anesthesia,9;17;21,0.8100938770289657,0.8305146404563188,0.9754119163797846,2.3463443013689704,0.7821147671229901,0.2979734681271324,0.1887919321927306,0.2330494496330818,0.6642738096909436,0.538124145901;0.180122742678;0.0918469884501
George,LODO,20110114,20110112;20110113,0.001,3,eyes_open,9;17;21,0.2777269132206256,0.2992163639032339,0.9281808975876802,2.6036763714066287,0.8678921238022096,0.2889825994119701,0.0696554989740048,0.2508057219455379,0.5852726043295138,0.162545953793;0.0695945909116;0.045586368516
George,LODO,20110114,20110112;20110113,0.001,3,eyes_closed,9;17;21,0.453547357606157,0.4693221126543718,0.9663882126520812,2.3954357079729705,0.7984785693243235,0.2904633037116432,0.1051906595552905,0.2319287231888893,0.6617914225347807,0.300153750977;0.0816411476547;0.0717524589744
George,LODO,20110114,20110112;20110113,0.001,3,recovery_eyes_closed,9;17;21,0.5091394002803532,0.5623063830674356,0.9054483740749102,2.143575856616004,0.7145252855386679,0.2434131941145096,0.0885520101298469,0.1739248820285492,0.7104102081196625,0.361697827315;0.111563941457;0.0358776315086
George,LODO,20110114,20110112;20110113,0.001,3,recovery_eyes_open,9;17;21,0.3014538003839999,0.3618886706421903,0.8330014859239844,2.32486387337531,0.7749546244584367,0.1821429356323515,0.0425509606578664,0.1411525102807261,0.6609809741834068,0.199255226649;0.0728490115739;0.029349562161
George,LODO,20110114,20110112;20110113,0.001,4,heldout_awake,9;17;21;39,0.4704976577713647,0.501238120840567,0.9386709394376248,3.146661524307913,0.7866653810769781,0.4265343113597473,0.1578706789738853,0.3355397765882221,0.5559747347171622,0.261584810464;0.104762635018;0.0585863126523;0.0455638996364
George,LODO,20110114,20110112;20110113,0.001,4,deep_anesthesia,9;17;21;39,0.898227840469375,0.9245495288351232,0.971530256038406,2.908581216087411,0.7271453040218527,0.3132195798892438,0.2045769117538115,0.2277561466441612,0.6112518692470227,0.549043446497;0.179684331655;0.0915832152922;0.0779168470252
George,LODO,20110114,20110112;20110113,0.001,4,eyes_open,9;17;21;39,0.3752807938462347,0.4090833394385484,0.917370026267248,3.4473157479758294,0.8618289369939574,0.4604172729885741,0.1489117676165552,0.3968009289533995,0.4816880112451285,0.180768259246;0.0904389288193;0.06198339218;0.0420902136006
George,LODO,20110114,20110112;20110113,0.001,4,eyes_closed,9;17;21;39,0.5873258858554927,0.6241751516149443,0.9409632606102462,3.026204942002216,0.7565512355005539,0.4305650005143029,0.1913181671006522,0.3257444831023925,0.587220061981151,0.344889543095;0.115741654908;0.0779243839266;0.0487703039262
George,LODO,20110114,20110112;20110113,0.001,4,recovery_eyes_closed,9;17;21;39,0.5570995145998626,0.6150585598638287,0.9057666228126344,2.631563807891096,0.6578909519727739,0.2466792317952651,0.0904105853220281,0.1622880346376995,0.6590108116481733,0.367134603285;0.11243169546;0.0437375532667;0.0337956625874
George,LODO,20110114,20110112;20110113,0.001,4,recovery_eyes_open,9;17;21;39,0.358720232410945,0.4234988230832877,0.8470395024932501,3.102019481116141,0.7755048702790351,0.2300922688826166,0.0640092042942276,0.1784376751320225,0.5628531646361773,0.201906818032;0.0750833670099;0.0548982038611;0.0268318435084
George,LODO,20110114,20110112;20110113,0.001,5,heldout_awake,2;9;17;21;39,0.5149731813107138,0.5454710349789516,0.9440889585101166,3.658010584402114,0.7316021168804228,0.4637582698074732,0.1747234647145754,0.3392865319119496,0.5202338481946457,0.26790647983;0.11271820546;0.0591121064092;0.0486122830028;0.026624106608
George,LODO,20110114,20110112;20110113,0.001,5,deep_anesthesia,2;9;17;21;39,0.9702007040029608,1.0408581313650351,0.9321161787251346,3.515993448117603,0.7031986896235206,0.3196083364509892,0.2180508263395859,0.2247481633850888,0.5640199906286382,0.54721259198;0.175603678172;0.096970658163;0.0863242405632;0.0640895351247
George,LODO,20110114,20110112;20110113,0.001,5,eyes_open,2;9;17;21;39,0.4227284902180246,0.4574036087568535,0.924191418967878,4.014470569266617,0.8028941138533234,0.5050599885152532,0.1714204998348472,0.405509691921724,0.4431618848241216,0.187337154494;0.10405602345;0.0629748332135;0.0435610521379;0.0247994269231
George,LODO,20110114,20110112;20110113,0.001,5,eyes_closed,2;9;17;21;39,0.6440922567426227,0.6845100346259132,0.9409537101886624,3.634051117321504,0.7268102234643007,0.4549141266895963,0.2129602407434758,0.3306362380763327,0.5387170474423044,0.346983478833;0.122594923334;0.0778384063385;0.0575084848992;0.0391669633386
George,LODO,20110114,20110112;20110113,0.001,5,recovery_eyes_closed,2;9;17;21;39,0.6354966706156279,0.7961903508671305,0.7981717813127335,3.396765894305866,0.6793531788611732,0.2547637899303159,0.1099883260613408,0.1730745905478803,0.5755489076246709,0.365759414572;0.112478921362;0.0818677485332;0.0418999954637;0.0334905906843
George,LODO,20110114,20110112;20110113,0.001,5,recovery_eyes_open,2;9;17;21;39,0.4203081428415621,0.4875332991279499,0.8621116621026025,3.869425118203045,0.7738850236406091,0.2837620540725248,0.0922993335708758,0.2195992039242236,0.4818607996248729,0.202530017798;0.0918017440009;0.0637020285149;0.0369045361788;0.0253698163485
Kin2,LODO,20110513,20110524;20110525,0.01,3,heldout_awake,9;27;37,0.1675693219702006,0.1888650772551932,0.8872435518811242,2.907483929229694,0.9691613097432312,0.7504677414710004,0.1218772396767815,0.7273242992440795,0.4527046538266184,0.0758594118945;0.0482307954304;0.0434791146453
Kin2,LODO,20110513,20110524;20110525,0.01,3,deep_anesthesia,9;27;37,0.7624276245257628,0.8652982962406471,0.8811153654620452,2.7162863702857205,0.90542879009524,0.518645793354577,0.3580335979948264,0.4695968331650205,0.5479992944907531,0.41780980034;0.190664675376;0.153953148809
Kin2,LODO,20110513,20110524;20110525,0.01,3,eyes_open,9;27;37,0.1810616594659528,0.197793726583255,0.9154064822664668,2.877010853737417,0.9590036179124724,0.5316339535551017,0.0923122745538288,0.5098388848644538,0.4694791261313715,0.085004669662;0.0524587023342;0.0435982874698
