animal,date,state,block,session,start_s,rms_median,delta_fraction,theta_fraction,alpha_fraction,autocorr_25ms,autocorr_50ms,autocorr_100ms,pc1_variance_fraction,covariance_effective_rank,mean_abs_correlation
Su,20110527,eyes_open,3,1,496.1820000000001,114.54409101290904,0.42095515628298225,0.13557405634825853,0.09867341408026933,0.321193506934239,0.2727483545848384,0.06570097753369664,0.1276970697482294,27.30759243811141,0.05425103018827564
Su,20110527,eyes_open,4,1,720.748,128.91685769676374,0.3748762265348434,0.16266195661483973,0.10396510835582042,0.34647879509230817,0.26126365548101727,0.05459441417962979,0.5081483541009965,10.938274521267784,0.05076781250405997
Su,20110527,eyes_open,5,1,945.314,157.30777969701143,0.38786595480797814,0.22744420723254374,0.13384980000280816,0.34025958413546165,0.15936268190956887,-0.04059487602881357,0.0910008372985242,31.935804217664188,0.0665631923390668
Su,20110527,eyes_open,6,1,1169.88,141.83991362157457,0.3530722307180517,0.21697895136500228,0.13214404716732753,0.35603721787858045,0.19022299276830051,-0.027824922853724503,0.0918263592135629,31.006685644284147,0.059042033015274775
Su,20110527,eyes_closed,1,1,1631.33,158.70933524834402,0.3400483097894811,0.22167997872732875,0.1405985519721697,0.33255986385316216,0.1478934064846849,-0.022541157686021725,0.14113315555163283,28.167442155217103,0.07020076909514314
Su,20110527,eyes_closed,2,1,1867.554,158.859930522555,0.422954218002008,0.20317497517289818,0.14162611814081333,0.3510050416497771,0.161629854623504,-0.0095363707140192,0.14662692247825246,28.045519107817125,0.07272854715274024
Su,20110527,eyes_closed,3,1,2103.778,161.8470012648378,0.3442052616433693,0.1933385561716012,0.17320995493506153,0.35534164942659696,0.13605108821672784,0.009359005955071416,0.13747322212864577,29.867812145592072,0.07016477565475338
Su,20110527,eyes_closed,4,1,2340.002,157.66577125285002,0.3830141181616048,0.20739542742537453,0.15630831443105092,0.3625904758885936,0.16084504163631738,-0.005534499491656544,0.1221839960624208,29.254874450204763,0.07073846502268917
Su,20110527,eyes_closed,5,1,2576.226,159.05333501810264,0.3632016191305802,0.21465183704827961,0.16905660808897086,0.30717211101542313,0.1116634061432332,-0.0014160163755754759,0.16056267897616908,26.79602144713802,0.07845852280733225
Su,20110527,eyes_closed,6,1,2812.45,155.36340492946567,0.3588992554077305,0.2216441146969958,0.16411871232887743,0.273454792893994,0.11120671841525646,0.007598271045676753,0.18540146760083726,26.198614107507375,0.07695707953036773
Su,20110527,deep_anesthesia,1,2,985.06,196.63093959660665,0.7511445454175447,0.11831876951461016,0.040379977661180066,0.7200549235141793,0.5304282721624998,0.16558351279040892,0.25738081326456647,23.970369879624766,0.08873156860512181
Su,20110527,deep_anesthesia,2,2,1332.528,189.2866033265533,0.7234171937054477,0.12470354442784981,0.04716748378369593,0.7286908417476554,0.5147879192984449,0.16179878343827714,0.3622667888976422,17.663124470788926,0.09140111495439829
Su,20110527,deep_anesthesia,3,2,1679.996,182.6300132529398,0.7647626695555815,0.12775400274599613,0.04068402827693679,0.7437454897048041,0.5410410170708619,0.18727805055030705,0.40107009675195293,15.828462224689563,0.09521043756447234
Su,20110527,deep_anesthesia,4,2,2027.464,198.40674380108553,0.7170638082509238,0.1381857695534025,0.04806225299121106,0.7168765657385663,0.4919278007894081,0.18162327760584784,0.3253413938118023,20.932495034410913,0.08270473921679726
Su,20110527,deep_anesthesia,5,2,2374.932,175.94455192479796,0.6966079011483219,0.13572324347345924,0.05547669287380049,0.7112354749916462,0.4861272425805726,0.1784004397500792,0.37839505440734744,17.715649292482244,0.08616474119198862
Su,20110527,deep_anesthesia,6,2,2722.4,172.3934541513715,0.6897647822483708,0.13450228791252228,0.055227008019180984,0.7036500932005016,0.46872782097141763,0.18342735520963527,0.3627106041777205,19.038680823117225,0.0824495327020852
Su,20110527,recovery_eyes_closed,1,3,289.39,123.26856149217915,0.2999057555758774,0.14059255497787443,0.14079114602007528,0.2809664154970323,0.13780521497209525,0.04587616765473598,0.1018395099864302,36.84229058201182,0.05021241108175444
Su,20110527,recovery_eyes_closed,2,3,621.7239999999999,124.92794481275556,0.29385168194766514,0.1474016143544209,0.14249826709953078,0.29265688112127447,0.09163903582045882,0.06983356727344713,0.08855631185516231,36.11244134861695,0.048292931811570176
Su,20110527,recovery_eyes_closed,3,3,954.058,128.60033506735329,0.3413103758797835,0.1376883581714639,0.13060575557454535,0.30243818373861947,0.13770042610889144,0.08063951668877403,0.1315620069887989,32.91406168176816,0.05610233352757542
Su,20110527,recovery_eyes_closed,4,3,1286.3919999999998,121.7069613785597,0.34790313082290425,0.13231127956959204,0.11760844073523852,0.28918541354250715,0.1539617238234618,0.06968746035952976,0.11615242067742844,33.29023269774302,0.052414944239213286
Su,20110527,recovery_eyes_closed,5,3,1618.726,122.41981783539259,0.33504982106396297,0.12553013516329364,0.13143356359175629,0.2636475132539676,0.1445030630670799,0.0660385936000665,0.1547228880669957,30.719032523202138,0.05649066077420814
Su,20110527,recovery_eyes_closed,6,3,1951.06,125.19826793237837,0.30585828502082835,0.13837535146961671,0.13051394229245372,0.26075458048059497,0.14626223284799533,0.05257052707064008,0.15754031144067496,29.092913209129826,0.05870674169327697
Su,20110527,recovery_eyes_open,1,3,2178.18,117.01769811389278,0.3662151366918617,0.1506478701730215,0.09482587026367902,0.28612961395607495,0.1710482394592853,0.006655461772436578,0.106601537901697,30.78606106494964,0.04455824956385449
Su,20110527,recovery_eyes_open,2,3,2331.362,118.57604690982203,0.3814632298735259,0.14959928251739185,0.10017800042376945,0.28243805405357225,0.16286955395495,0.013080403469662036,0.1001295735604015,30.013235866246312,0.045919579028477354
Su,20110527,recovery_eyes_open,3,3,2484.544,116.34503808642847,0.38556945605085075,0.14377936913946962,0.09832003365890213,0.3145233577776688,0.18159783182067707,0.02800198897226437,0.1126171292518266,29.883032477459427,0.046961775496926046
Su,20110527,recovery_eyes_open,4,3,2637.726,117.11625609412178,0.3775492993424589,0.14190582890946324,0.09286638862802712,0.27962170698076716,0.15183756200729376,0.025986017577679175,0.1024545993457814,30.26955958302585,0.04544161382747694
Su,20110527,recovery_eyes_open,5,3,2790.9080000000004,115.48411138924277,0.3298038397953522,0.13899201659051047,0.09049909058113725,0.28562316027803536,0.19086133024014407,0.025631288279558843,0.10369477709444594,29.17053081544972,0.045374860280978715
Su,20110527,recovery_eyes_open,6,3,2944.09,114.4647690242798,0.3573821070412929,0.1389356930998526,0.09558614133450537,0.2692653195959688,0.18515057109999492,0.03830103968803465,0.09806683784353575,31.1075941083183,0.044515204142337624
Chibi,20110621,eyes_open,1,1,70.91,170.2286441411626,0.37203019341425037,0.16619785446026622,0.11891776618254606,0.30266097370713263,0.2326401484070112,0.06425386419055443,0.1913431579074538,26.31289124965104,0.047641050423195226
Chibi,20110621,eyes_open,2,1,283.73,175.9706068981505,0.4147178651352096,0.15687170122382757,0.1243061130035352,0.31135596486081163,0.2472268633757789,0.05754088602247106,0.18174960508763335,27.438843718509048,0.04736494364572054
Chibi,20110621,eyes_open,3,1,496.55,172.98539619689092,0.4143233169492786,0.16873858992067825,0.12811679982088117,0.3366441722973963,0.23144115848861377,0.05094527455952263,0.18183924377524754,26.019953148069636,0.04823698728608654
Chibi,20110621,eyes_open,4,1,709.37,197.6248365388817,0.4723096148923096,0.16703425834965774,0.10985505464863589,0.42452081586183044,0.2942123023112145,0.09151476445148433,0.18669164882127795,28.500041156288884,0.058690583095569133
Chibi,20110621,eyes_open,5,1,922.19,179.0012557771862,0.4003201732726135,0.17746136479535338,0.119446548026509,0.34937706737218815,0.24813357008591158,0.047643527314263266,0.19154905928960156,27.47913268831929,0.05034121162188517
Chibi,20110621,eyes_open,6,1,1135.01,185.92174771394323,0.4271348109357063,0.14594861427473527,0.10757124903069824,0.31718118936877854,0.27396384220050257,0.08314776065928069,0.16032757172680145,30.538034444928357,0.04984983076782674
Chibi,20110621,eyes_closed,1,1,1469.47,179.11285652608223,0.32180568513378666,0.1685902258776178,0.16201467931022584,0.22241371618960915,0.12728908869631866,0.013255718927918807,0.12142217614327475,33.525912565727154,0.04703329583596408
Chibi,20110621,eyes_closed,2,1,1680.696,184.3493086827589,0.32966848926206577,0.17912891112739573,0.16781535158021327,0.2714968619183309,0.15091085378211327,0.02859968641028756,0.16468734665375187,29.882896169012177,0.04844510266418566
Chibi,20110621,eyes_closed,3,1,1891.922,176.260696714826,0.38017041470631663,0.15829879924084597,0.14436428828871903,0.24768384797559065,0.18173590740587003,0.052525485211922136,0.15539311897415237,31.53264429710521,0.047227118898638995
Chibi,20110621,eyes_closed,4,1,2103.148,184.90622206789192,0.41712890148232273,0.17817732241808737,0.13890149757444462,0.3101076370959756,0.18485356298224206,0.03268248529656364,0.1482001794311089,31.366940053025417,0.050259602128711174
Chibi,20110621,eyes_closed,5,1,2314.374,186.6223453342572,0.4254784379493475,0.17658579606231095,0.14362724252582793,0.29598557052118535,0.19201880694710596,0.055051541131382865,0.14709373424495784,31.479691949323527,0.04839681733842191
Chibi,20110621,eyes_closed,6,1,2525.6,191.1109682268286,0.40475996196453107,0.18520807525753094,0.14023684618568522,0.3175855195623028,0.20798257606766257,0.06287075521099185,0.16812038281641645,30.60039059153412,0.04984389073538948
Chibi,20110621,deep_anesthesia,1,2,719.73,534.3490418811599,0.8851772755732842,0.08150031765904052,0.016315661282673147,0.8822799096632246,0.6917523066744143,0.3000465745109294,0.22796170668496457,22.46441661409216,0.11723101380135673
Chibi,20110621,deep_anesthesia,2,2,1040.49,603.3577609392906,0.944927994818464,0.04039009424080169,0.007639698672994872,0.9333698981210347,0.8214887208789556,0.5221723307014926,0.1729799440350605,22.37270228248622,0.10448060585587385
Chibi,20110621,deep_anesthesia,3,2,1361.25,681.551899593093,0.93151704913141,0.0488274189477941,0.007095166270637935,0.9363620648183246,0.8130886720560682,0.5185712776058021,0.21267876625599005,21.51885633005383,0.13480888280092038
Chibi,20110621,deep_anesthesia,4,2,1682.0100000000002,665.9170973634714,0.9276336720340022,0.05560288906440174,0.00813858080631989,0.9324702175882345,0.8040234202815332,0.5014947738252281,0.2059316681775615,21.725247092680952,0.13234801174328126
Chibi,20110621,deep_anesthesia,5,2,2002.77,662.0946180821204,0.9404824556211866,0.04495943832908892,0.008186840045439512,0.9352895338761283,0.8130503785709954,0.5084467107612531,0.20693301632191433,22.02117616418304,0.13535973550724806
Chibi,20110621,deep_anesthesia,6,2,2323.53,669.3920094361945,0.9343603946266866,0.05135256300909601,0.007875134937238277,0.9369728926110877,0.8109826298553713,0.5174531716012702,0.21586299159874833,21.049688943186947,0.1387304705923634
Chibi,20110622,eyes_open,1,1,49.89,172.19996776354895,0.389719797997311,0.1533133376022611,0.12712338472117454,0.3110367918411694,0.22730813369852984,0.06307608523087728,0.16061176846645928,28.984401015045577,0.0449222409603938
Chibi,20110622,eyes_open,2,1,262.76399999999995,176.89763000484277,0.4229359577395044,0.16833683929059354,0.12580680620205947,0.3508596381529549,0.24344195602161467,0.053208795810474156,0.17961925806569806,28.64176176962769,0.04845915643319812
Chibi,20110622,eyes_open,3,1,475.6379999999999,200.9897123385454,0.38403690053353423,0.16045195790722908,0.120617279102998,0.37382922444548866,0.23765197511657005,0.036336079135049396,0.1390295142630929,34.62183197085961,0.05055932402359461
Chibi,20110622,eyes_open,4,1,688.5119999999998,186.17998747613964,0.37767375358262123,0.16793893903719495,0.13055197746363287,0.33526291328897384,0.21359625289936437,0.06078707590532107,0.16312483548455822,29.81220422798592,0.0481145754436418
Chibi,20110622,eyes_open,5,1,901.386,204.437935001058,0.4483439244941349,0.15475206612397757,0.12465153556235933,0.4250604161603751,0.2655239981469789,0.0600220099098723,0.1498554707610187,30.351152236212574,0.063875559151363
Chibi,20110622,eyes_open,6,1,1114.26,189.56581110889758,0.42168601775420755,0.16621110083698423,0.1249454182499531,0.3757378057149333,0.24491922666613017,0.05168161320883417,0.16506221943678911,30.31810400308223,0.05351376840611515
Chibi,20110622,eyes_closed,1,1,1508.51,179.191994933762,0.3260664007862155,0.17276466799765774,0.1795200850854666,0.26944622130060625,0.10794633168700773,0.03694589622156546,0.11806728610009815,35.718304165117274,0.044797510680414473
Chibi,20110622,eyes_closed,2,1,1721.952,181.2416128366624,0.3113389869586549,0.1680016696858186,0.18554416933585577,0.2756181706928155,0.1439516747561242,0.05346142075780677,0.13886758453139017,32.98342947769822,0.04723614191936726
Chibi,20110622,eyes_closed,3,1,1935.394,232.379539535038,0.46113681943230567,0.1926216354065101,0.13836017112924617,0.4418916080877237,0.2095786447420045,0.043862115406256286,0.1114226937312292,36.20903526962534,0.06515557218566674
Chibi,20110622,eyes_closed,4,1,2148.836,191.12420438874307,0.3385231983631106,0.1797491746817653,0.18085059349957863,0.28303470880695986,0.1446161593394873,0.05844901956154225,0.13563548069061343,34.129539748066044,0.048631222901781554
Chibi,20110622,eyes_closed,5,1,2362.278,222.1433433047183,0.4536758084688115,0.1913954771413581,0.13625930180854198,0.40129920596515295,0.1959414025577565,0.06377711879288908,0.12997281579121808,34.540669449742225,0.05764789045615503
Chibi,20110622,eyes_closed,6,1,2575.72,203.36023430143993,0.4099899069275748,0.19923036575268957,0.1570107774980757,0.3605108437350499,0.17362100906056865,0.046855520422398024,0.1191457609787544,35.11562220145478,0.05235470807700906
Chibi,20110622,deep_anesthesia,1,2,759.73,504.9808589225553,0.8793803350225853,0.07593838631819186,0.01932475511740963,0.8662625665748427,0.6797212740768811,0.2852664414239875,0.2307034455630266,22.46150056797195,0.11592399987730753
Chibi,20110622,deep_anesthesia,2,2,1079.544,620.2261426145311,0.90460129106262,0.06109218297291714,0.0115661114421553,0.9181905731713865,0.7643802642939432,0.4112005300539708,0.25716012417443446,20.63203187986168,0.1282332479193602
Chibi,20110622,deep_anesthesia,3,2,1399.3580000000002,683.4202693420098,0.928624657988173,0.05328003795090443,0.009262651886471768,0.9321973244011008,0.803869902342015,0.5001060412284447,0.22941020523782293,20.415415435914582,0.13845995907699543
Chibi,20110622,deep_anesthesia,4,2,1719.172,683.9642259560762,0.9264752410129024,0.055031675230624896,0.009598426615068746,0.9326465044686653,0.8029001953634668,0.49043913244499787,0.22499935658937367,21.064369117770323,0.13682891352659432
Chibi,20110622,deep_anesthesia,5,2,2038.986,678.3756381014572,0.931582562154781,0.04923561012891373,0.00955838136834833,0.9309061032015856,0.8051940447360947,0.49578924360526755,0.2300148345624571,21.182183341609754,0.14249032984375587
Chibi,20110622,deep_anesthesia,6,2,2358.8,673.8974308398081,0.9299661416017697,0.05028996276628386,0.010724325068323118,0.9294069705329742,0.8027580326575262,0.5069540458246345,0.2076255359550712,22.311506825369865,0.12986494316368205
Chibi,20110622,recovery_eyes_closed,1,3,807.44,194.8546381433517,0.4158067001552074,0.2083434425442287,0.09763221546499948,0.46332599952280196,0.19907331550610413,-0.025256580244289055,0.3454869255766189,16.67688002765438,0.0703043407659219
Chibi,20110622,recovery_eyes_closed,2,3,1059.874,200.89662145088425,0.40425422948492423,0.2351615038248143,0.10052582056819291,0.45566257224979484,0.1985956278832038,-0.023862844416598288,0.38671719329468024,14.393986426985439,0.07205777319811707
Chibi,20110622,recovery_eyes_closed,3,3,1312.308,192.1860304873182,0.39082706554020497,0.23422189019711143,0.10835912039989849,0.4357117537348752,0.1769147980442576,-0.024968737766219516,0.39305519633103825,14.01175248196044,0.06846220474380653
Chibi,20110622,recovery_eyes_closed,4,3,1564.7420000000002,188.82947163692015,0.39788385914239077,0.23146528596079596,0.10753877788314117,0.41620802019130615,0.17334036765858318,-0.008147481078809036,0.3928998225083691,13.91785589254895,0.0690587648222286
Chibi,20110622,recovery_eyes_closed,5,3,1817.176,186.57491522045362,0.39407603825752735,0.21070593530122822,0.10587494162824879,0.4131814492189865,0.17739882258643827,-0.01592857265138178,0.3837090626715492,14.82074761949893,0.06304734742038993
Chibi,20110622,recovery_eyes_closed,6,3,2069.61,173.42994747575645,0.38507403383225086,0.21948839869768919,0.10744327493780838,0.3908628254858877,0.17235927382053726,-0.030493736652809585,0.39568880940735385,13.540087823514186,0.06350712967284594
Chibi,20110622,recovery_eyes_open,1,3,2274.21,160.76488230817031,0.397390578226037,0.21360803039510987,0.10862527162792715,0.37043328611388454,0.16374250275714228,-0.0002473331884498399,0.17957781364937975,29.3362664734506,0.04077612731916988
Chibi,20110622,recovery_eyes_open,2,3,2435.2,159.9433173820742,0.3901236096630014,0.2117366498257659,0.11567562440746396,0.3572564950582389,0.1766413775365663,-0.003267575134922676,0.18117603134805124,29.633557800785912,0.04030481245028957
Chibi,20110622,recovery_eyes_open,3,3,2596.19,164.10730852039794,0.3978150248667133,0.20548012193112136,0.11107312073688001,0.3736805046279834,0.189183278333906,0.00340807948693003,0.17158454105972729,30.141532559486222,0.04446661161701979
Chibi,20110622,recovery_eyes_open,4,3,2757.18,160.68839550467104,0.39043634429710833,0.20790122720936394,0.11235639665518769,0.3735639787329945,0.18761102233499038,0.00852398109733292,0.17891458079053985,30.28658188645467,0.04465384152870844
Chibi,20110622,recovery_eyes_open,5,3,2918.17,159.09126612730321,0.3747906218940873,0.21038775632993917,0.11671528072819978,0.37012310687648103,0.18294527919062387,0.021643441587724806,0.1883308949734613,28.740482185814,0.04406019231233062
Chibi,20110622,recovery_eyes_open,6,3,3079.16,158.63589116352063,0.39622666239318294,0.20543311224154073,0.11353175516847967,0.38930324295744356,0.19641917215926305,0.003995452468966849,0.17143700228737827,29.573278997739116,0.044512318352515276
